player_name,standardized_club
Mickaël Nade,AS Roma
Lamine Ghezali,AS Roma
Assane Dioussé,AS Roma
Sergi Palencia,AS Roma
Alexandros Katranis,AS Roma
Loïc Perrin,AS Roma
Yohan Cabaye,AS Roma
Léo Lacroix,AS Roma
Timothée Kolodziejczak,AS Roma
Jean-Eudes Aholou,AS Roma
William Saliba,AS Roma
Adrian Grbic,Lorient
Terem Moffi,Lorient
Armand Laurienté,Lorient
Stéphane Diarra,Lorient
Quentin Boisgard,Lorient
Thomas Monconduit,Lorient
Matthieu Dreyer,Lorient
Jérémy Morel,Lorient
Thomas Callens,Lorient
Trevoh Chalobah,Lorient
Andreaw Gravillon,Lorient
Samuel Loric,Lorient
Teddy Bartouche,Lorient
Peter Ouaneh,Lorient
Mohamed Mara,Lorient
Mamadou Kamissoko,Lorient
Wilfried Ebane,Lorient
Illan Meslier,Lorient
Gaëtan Courtet,Lorient
Moussa Guel,Lorient
Illan Meslier,Lorient
Mamadou Kamissoko,Lorient
Maxime Etuin,Lorient
Romain Cagnon,Lorient
Mohamed Mara,Lorient
Jimmy Cabot,Lorient
Joris Sainati,Lorient
Samuel Loric,Lorient
Maxime Pattier,Lorient
Quentin Lecoeuche,Lorient
Julien Ponceau,Lorient
Peter Ouaneh,Lorient
Gaëtan Courtet,Lorient
Moussa Guel,Lorient
Wilfried Ebane,Lorient
Jonathan Martins Pereira,Lorient
Armand Laurienté,Lorient
Yann Kitala,Lorient
Seko Fofana,Lens
Ignatius Ganago,Lens
Facundo Medina,Lens
Corentin Jean,Lens
Loïc Badé,Lens
Jonathan Clauss,Lens
Issiaga Sylla,Lens
Gaël Kakuta,Lens
Wuilker Fariñez,Lens
Arnaud Kalimuendo,Lens
David Costa,Lens
Adam Oudjani,Lens
Tom Ducrocq,Lens
Arial Mendy,Lens
Cyrille Bayala,Lens
Arial Mendy,Lens
Guillaume Gillet,Lens
Jules Keita,Lens
Tom Ducrocq,Lens
Gaëtan Robail,Lens
Thomas Vincensini,Lens
Manuel Perez,Lens
Mouaad Madri,Lens
Corentin Jean,Lens
Vítor Costa,Lens
Marcin Bulka,Paris Saint-Germain
Bandiougou Fadiga,Paris Saint-Germain
Marcin Bulka,Paris Saint-Germain
Jesé,Paris Saint-Germain
Pol Lirola,Marseille
Arkadiusz Milik,Marseille
Olivier Ntcham,Marseille
Morgan Sanson,Marseille
Marley Aké,Marseille
Nemanja Radonjic,Marseille
Florian Chabrolle,Marseille
Konstantinos Mitroglou,Marseille
Kevin Strootman,Marseille
Adrien Hunou,FC Köln
M'Baye Niang,FC Köln
Georginio Rutter,FC Köln
Daniele Rugani,FC Köln
Adama Soumaoro,Lille
Cheikh Niasse,Lille
William Saliba,Nice
Jean-Clair Todibo,Nice
Racine Coly,Nice
Hicham Mahou,Nice
Danilo Barbosa,Nice
Anastasios Donis,Reims
Fraser Hornby,Reims
Islam Slimani,Lyon
Youssouf Koné,Lyon
Moussa Dembélé,Lyon
Youssouf Koné,Lyon
Jean Lucas,Lyon
Camilo,Lyon
Elye Wahi,Montpellier
Mathías Suárez,Montpellier
Ambroise Oyongo,Montpellier
Thibaut Vargas,Montpellier
Ambroise Oyongo,Montpellier
Frédéric Guilbert,Strasbourg
Kenny Lala,Strasbourg
Krépin Diatta,Monaco
Jemerson,Monaco
Henry Onyekuru,Monaco
Samuel Grandsir,Monaco
Strahinja Pavlovic,Monaco
Yassin Fortuné,Angers
Haithem Loucif,Angers
Elhadji Pape Diaw,Angers
Kevin Bemanga,Angers
Jean Michaël Seri,FC Köln
Tom Lacoux,FC Köln
Amadou Traoré,FC Köln
Pablo,FC Köln
Over Mandanda,FC Köln
Josh Maja,FC Köln
Mehdi Abeid,Nantes
Bandiougou Fadiga,Brest
Jean Lucas,Brest
Mouez Hassen,Brest
Rafiki Saïd,Brest
Cristian Battocchio,Brest
Heriberto Tavares,Brest
Ernest Boahene,FC Volendam
Paul Delecroix,FC Volendam
Adama Traoré,FC Volendam
Pape Abou Cissé,AS Roma
Yvan Neyou,AS Roma
Boubacar Fall,AS Roma
Anthony Modeste,AS Roma
Etienne Green,AS Roma
Jean-Philippe Krasso,AS Roma
Stéphane Ruffier,AS Roma
Yvan Neyou,AS Roma
Tiago Ilori,Lorient
Umut Bozok,Lorient
Gaëtan Robail,Lens
Didier Desprez,Lens
Cyrille Bayala,Lens
Charles Boli,Lens
Gaëtan Robail,Lens
Aleksandar Radovanovic,Lens
Amadou Onana,Lille
Gabriel Gudmundsson,Lille
Ivo Grbic,Lille
Léo Jardim,Lille
Adama Soumaoro,Lille
Cheikh Niasse,Lille
Kouadio-Yves Dabila,Lille
Adam Jakubech,Lille
Angel Gomes,Lille
Hervé Koffi,Lille
Jean Onana,Lille
Rominigue Kouamé,Lille
Scotty Sadzoute,Lille
Boubakary Soumaré,Lille
Mike Maignan,Lille
Luiz Araújo,Lille
Rominigue Kouamé,Lille
Adama Soumaoro,Lille
Jean Onana,Lille
Hervé Koffi,Lille
Scotty Sadzoute,Lille
Lucas Chevalier,Lille
Kouadio-Yves Dabila,Lille
Achraf Hakimi,Paris Saint-Germain
Danilo Pereira,Paris Saint-Germain
Nuno Mendes,Paris Saint-Germain
Lionel Messi,Paris Saint-Germain
Georginio Wijnaldum,Paris Saint-Germain
Sergio Ramos,Paris Saint-Germain
Gianluigi Donnarumma,Paris Saint-Germain
Nathan Bitumazala,Paris Saint-Germain
Teddy Alloh,Paris Saint-Germain
Thierno Baldé,Paris Saint-Germain
Denis Franchi,Paris Saint-Germain
Kenny Nagera,Paris Saint-Germain
Bandiougou Fadiga,Paris Saint-Germain
Marcin Bulka,Paris Saint-Germain
Arnaud Kalimuendo,Paris Saint-Germain
Garissone Innocent,Paris Saint-Germain
Alphonse Areola,Paris Saint-Germain
Junior Dina Ebimbe,Paris Saint-Germain
Mitchel Bakker,Paris Saint-Germain
Pablo Sarabia,Paris Saint-Germain
Alphonse Areola,Paris Saint-Germain
Kays Ruiz-Atil,Paris Saint-Germain
Timothée Pembélé,Paris Saint-Germain
Thierno Baldé,Paris Saint-Germain
Marcin Bulka,Paris Saint-Germain
Kenny Nagera,Paris Saint-Germain
Arnaud Kalimuendo,Paris Saint-Germain
Garissone Innocent,Paris Saint-Germain
Bandiougou Fadiga,Paris Saint-Germain
Danilo Pereira,Paris Saint-Germain
Moise Kean,Paris Saint-Germain
Alessandro Florenzi,Paris Saint-Germain
Myron Boadu,Monaco
Jean Lucas,Monaco
Ismail Jakobs,Monaco
Alexander Nübel,Monaco
Pelé,Monaco
Benjamin Henrichs,Monaco
Anthony Musaba,Monaco
Wilson Isidor,Monaco
Adrien Bongiovanni,Monaco
Jean Marcelin,Monaco
Loïc Badiashile,Monaco
Gil Dias,Monaco
Keita Baldé,Monaco
Jean-Eudes Aholou,Monaco
Jorge,Monaco
Antonio Barreca,Monaco
Giulian Biancone,Monaco
Arthur Zagre,Monaco
Strahinja Pavlovic,Monaco
Henry Onyekuru,Monaco
Benjamin Henrichs,Monaco
Fodé Ballo-Touré,Monaco
Henry Onyekuru,Monaco
Giulian Biancone,Monaco
Enzo Millot,Monaco
Gil Dias,Monaco
Pietro Pellegri,Monaco
Keita Baldé,Monaco
Youssef Aït Bennasser,Monaco
Stevan Jovetic,Monaco
Jorge,Monaco
Arthur Zagre,Monaco
Jean-Eudes Aholou,Monaco
Benjamin Lecomte,Monaco
Antonio Barreca,Monaco
Anthony Musaba,Monaco
Willem Geubbels,Monaco
Adrien Bongiovanni,Monaco
Julien Serrano,Monaco
Loïc Badiashile,Monaco
Florentino,Monaco
Xherdan Shaqiri,Lyon
Emerson,Lyon
Henrique,Lyon
Damien Da Silva,Lyon
Castello Lukeba,Lyon
Habib Keïta,Lyon
Malo Gusto,Lyon
Malcolm Barcola,Lyon
Jérôme Boateng,Lyon
Florent Da Silva,Lyon
Lenny Pintor,Lyon
Joachim Andersen,Lyon
Jeff Reine-Adélaïde,Lyon
Jean Lucas,Lyon
Moussa Dembélé,Lyon
Youssouf Koné,Lyon
Pape Cheikh,Lyon
Joachim Andersen,Lyon
Maxwel Cornet,Lyon
Jean Lucas,Lyon
Melvin Bard,Lyon
Djamel Eddine Benlamri,Lyon
Memphis Depay,Lyon
Youssouf Koné,Lyon
Yahya Soumaré,Lyon
Cenk Özkacar,Lyon
Mattia De Sciglio,Lyon
Gerson,Marseille
Leonardo Balerdi,Marseille
Arkadiusz Milik,Marseille
Pol Lirola,Marseille
Luan Peres,Marseille
Konrad de la Fuente,Marseille
Pau López,Marseille
Cengiz Ünder,Marseille
Bamba Dieng,Marseille
Salim Ben Seghir,Marseille
Bilal Nadir,Marseille
Pedro Ruiz,Marseille
Amine Harit,Marseille
Mattéo Guendouzi,Marseille
William Saliba,Marseille
Oussama Targhalline,Marseille
Paolo Sciortino,Marseille
Nemanja Radonjic,Marseille
Kevin Strootman,Marseille
Ahmadou Dia,Marseille
Maxime López,Marseille
Mohamed Abdallah,Marseille
Maxime López,Marseille
Hiroki Sakai,Marseille
Nemanja Radonjic,Marseille
Christopher Rocchia,Marseille
Florian Thauvin,Marseille
Saîf-Eddine Khaoui,Marseille
Valère Germain,Marseille
Alexandre Phliponeau,Marseille
Pedro Ruiz,Marseille
Mohamed Abdallah,Marseille
Lucas Perrin,Marseille
Kevin Strootman,Marseille
Darío Benedetto,Marseille
Ahmadou Dia,Marseille
Yuto Nagatomo,Marseille
Yohann Pelé,Marseille
Leonardo Balerdi,Marseille
Olivier Ntcham,Marseille
Arkadiusz Milik,Marseille
Pol Lirola,Marseille
Michaël Cuisance,Marseille
Loïc Badé,FC Köln
Kamaldeen Sulemana,FC Köln
Gaëtan Laborde,FC Köln
Baptiste Santamaria,FC Köln
Lovro Majer,FC Köln
Dogan Alemdar,FC Köln
Birger Meling,FC Köln
Andy Diouf,FC Köln
Warmed Omari,FC Köln
Lorenz Assignon,FC Köln
Franck Rivollier,FC Köln
Matthis Abline,FC Köln
Loum Tchaouna,FC Köln
Lesley Ugochukwu,FC Köln
Metehan Güçlü,FC Köln
Rafik Guitane,FC Köln
Hakim El Mokeddem,FC Köln
Jordan Siebatcheu,FC Köln
Lilian Brassier,FC Köln
Jérémy Gélin,FC Köln
Sacha Boey,FC Köln
M'Baye Niang,FC Köln
Eduardo Camavinga,FC Köln
Faitout Maouassa,FC Köln
Jordan Siebatcheu,FC Köln
Lilian Brassier,FC Köln
Brandon Soppy,FC Köln
Romain Del Castillo,FC Köln
Gerzino Nyamsi,FC Köln
Sacha Boey,FC Köln
Damien Da Silva,FC Köln
M'Baye Niang,FC Köln
Franck Rivollier,FC Köln
Rafik Guitane,FC Köln
Yann Gboho,FC Köln
James Léa Siliki,FC Köln
Hakim El Mokeddem,FC Köln
Clément Grenier,FC Köln
Dalbert,FC Köln
Steven Nzonzi,FC Köln
Kevin Danso,Lens
Gaël Kakuta,Lens
Przemyslaw Frankowski,Lens
Deiver Machado,Lens
Wuilker Fariñez,Lens
Christopher Wooh,Lens
Wesley Saïd,Lens
Valentino Lesieur,Lens
Mamadou Camara,Lens
Arnaud Kalimuendo,Lens
Boubakar Camara,Lens
Ibrahima Baldé,Lens
Jonathan Varane,Lens
Valentin Belon,Lens
Thomas Vincensini,Lens
Jules Keita,Lens
Charles Boli,Lens
Loïc Badé,Lens
Clément Michelin,Lens
Thomas Vincensini,Lens
Zakaria Diallo,Lens
Cheick Traoré,Lens
Boubakar Camara,Lens
Ismaël Boura,Lens
Adam Oudjani,Lens
Tony Mauricio,Lens
Simon Banza,Lens
Steven Fortes,Lens
Valentin Belon,Lens
Wuilker Fariñez,Lens
Issiaga Sylla,Lens
Gaël Kakuta,Lens
Arnaud Kalimuendo,Lens
Thuler,Montpellier
Valère Germain,Montpellier
Mamadou Sakho,Montpellier
Léo Leroy,Montpellier
Nicholas Gioacchini,Montpellier
Maxime Estève,Montpellier
Yanis Guermouche,Montpellier
Thibaut Vargas,Montpellier
Bastian Badu,Montpellier
Kylian Kaïboué,Montpellier
Gaëtan Laborde,Montpellier
Andy Delort,Montpellier
Bastian Badu,Montpellier
Damien Le Tallec,Montpellier
Daniel Congré,Montpellier
Yanis Ammour,Montpellier
Il-lok Yun,Montpellier
Samy Benchamma,Montpellier
Keagan Dolly,Montpellier
Petar Skuletic,Montpellier
Kylian Kaïboué,Montpellier
Clément Vidal,Montpellier
Thibaut Vargas,Montpellier
Hilton,Montpellier
Calvin Stengs,Nice
Andy Delort,Nice
Jean-Clair Todibo,Nice
Pablo Rosario,Nice
Mario Lemina,Nice
Melvin Bard,Nice
Jean N'Guessan,Nice
Justin Kluivert,Nice
Marcin Bulka,Nice
Hicham Mahou,Nice
Ibrahim Cissé,Nice
Racine Coly,Nice
Wylan Cyprien,Nice
Armel Zohouri,Nice
Trazié Thomas,Nice
Lucas Da Cunha,Nice
Evann Guessand,Nice
Pedro Brazão,Nice
Ihsan Sacko,Nice
Wylan Cyprien,Nice
Stanley Nsoki,Nice
Pierre Lees-Melou,Nice
Myziane Maolida,Nice
Racine Coly,Nice
Alexis Trouillet,Nice
Ibrahim Cissé,Nice
Hicham Mahou,Nice
Trazié Thomas,Nice
Pedro Brazão,Nice
Armel Zohouri,Nice
Andy Pelmard,Nice
Jean N'Guessan,Nice
Dan Ndoye,Nice
Yoan Cardinale,Nice
Jean-Clair Todibo,Nice
William Saliba,Nice
Jeff Reine-Adélaïde,Nice
Rony Lopes,Nice
Amine Bassi,FC Volendam
Sofiane Alakouch,FC Volendam
Nicolas de Préville,FC Volendam
Pape Sarr,FC Volendam
David Oberhauser,FC Volendam
Lenny Joseph,FC Volendam
Sikou Niakaté,FC Volendam
Jemerson,FC Volendam
Ousmane Ba,FC Volendam
Mathieu Cachbach,FC Volendam
Cheikh Sabaly,FC Volendam
Georges Mikautadze,FC Volendam
Pape Sarr,FC Volendam
Victorien Angban,FC Volendam
Thierry Ambrose,FC Volendam
John Boye,FC Volendam
Georges Mikautadze,FC Volendam
Mathieu Cachbach,FC Volendam
Amadou Ndiaye,FC Volendam
Vagner,FC Volendam
Mamadou Fofana,FC Volendam
Youssef Maziz,FC Volendam
Ernest Boahene,FC Volendam
Aaron Leya Iseka,FC Volendam
Ignacio Ramírez,AS Roma
Lamine Ghezali,AS Roma
Alexandros Katranis,AS Roma
Assane Dioussé,AS Roma
Jean-Philippe Krasso,AS Roma
Mickaël Nade,AS Roma
Alexandros Katranis,AS Roma
Mathieu Debuchy,AS Roma
Kévin Monnet-Paquet,AS Roma
Charles Abi,AS Roma
Jessy Moulin,AS Roma
Lamine Ghezali,AS Roma
Rayan Souici,AS Roma
Panagiotis Retsos,AS Roma
Anthony Modeste,AS Roma
Pape Abou Cissé,AS Roma
Fransérgio,FC Köln
Stian Gregersen,FC Köln
Jean Onana,FC Köln
Issouf Sissokho,FC Köln
M'Baye Niang,FC Köln
Timothée Pembélé,FC Köln
Ricardo Mangas,FC Köln
Gideon Mensah,FC Köln
Javairô Dilrosun,FC Köln
Alberth Elis,FC Köln
Yacine Adli,FC Köln
Davy Rouyard,FC Köln
Abdel Medioub,FC Köln
Josh Maja,FC Köln
Over Mandanda,FC Köln
Rubén Pardo,FC Köln
Alexandre Lauray,FC Köln
Raoul Bellanova,FC Köln
Thomas Carrique,FC Köln
Yacine Adli,FC Köln
Toma Basic,FC Köln
Thomas Carrique,FC Köln
Loïc Bessile,FC Köln
Nicolas de Préville,FC Köln
Rubén Pardo,FC Köln
Alexandre Lauray,FC Köln
Youssouf Sabaly,FC Köln
Over Mandanda,FC Köln
Vukasin Jovanovic,FC Köln
Raoul Bellanova,FC Köln
Loris Benito,FC Köln
Hatem Ben Arfa,FC Köln
Maxime Poundjé,FC Köln
Jean Michaël Seri,FC Köln
Batista Mendy,Angers
Billal Brahimi,Angers
Azzedine Ounahi,Angers
Waniss Taïbi,Angers
Kevin Bemanga,Angers
Rayan Aït Nouri,Angers
Casimir Ninga,Angers
Anthony Mandréa,Angers
Rayan Aït Nouri,Angers
Mateo Pavlovic,Angers
Lassana Coulibaly,Angers
Thomas Touré,Angers
Ludovic Butelle,Angers
Loïs Diony,Angers
Rachid Alioui,Angers
Kevin Bemanga,Angers
Yassin Fortuné,Angers
Ibrahim Amadou,Angers
Azor Matusiwa,Reims
Mitchell van Bergen,Reims
Nicolas Penneteau,Reims
Rafik Guitane,Reims
Andreaw Gravillon,Reims
Bradley Locko,Reims
N'Dri Philippe Koffi,Reims
Fodé Doucouré,Reims
Mamadou Mbow,Reims
Hugo Ekitike,Reims
Alexis Flips,Reims
Billal Brahimi,Reims
Dion Lopy,Reims
Anastasios Donis,Reims
Sambou Sissoko,Reims
Timothé Nkada,Reims
Logan Costa,Reims
Ilan Kebbal,Reims
Nicolas Lemaître,Reims
Boulaye Dia,Reims
Nicolas Lemaître,Reims
Dialy Ndiaye,Reims
Rafik Guitane,Reims
Timothé Nkada,Reims
Logan Costa,Reims
Xavier Chavalerin,Reims
Billal Brahimi,Reims
Thibault De Smet,Reims
Kaj Sierhuis,Reims
Dario Maresic,Reims
Dereck Kutesa,Reims
Gerzino Nyamsi,Strasbourg
Karol Fila,Strasbourg
Kévin Gameiro,Strasbourg
Maxime Le Marchand,Strasbourg
Lucas Perrin,Strasbourg
Jean-Eudes Aholou,Strasbourg
Frédéric Guilbert,Strasbourg
Alexandre Pierre,Strasbourg
Marvin Senaya,Strasbourg
Aymeric Ahmed,Strasbourg
Adrien Lebeau,Strasbourg
Moïse Sahi Dion,Strasbourg
Duplexe Tchamba,Strasbourg
Moataz Zemzemi,Strasbourg
Mohamed Simakan,Strasbourg
Stefan Mitrovic,Strasbourg
Adrien Lebeau,Strasbourg
Ismaël Aaneba,Strasbourg
Lionel Carole,Strasbourg
Idriss Saadi,Strasbourg
Kévin Zohi,Strasbourg
Marvin Senaya,Strasbourg
Moataz Zemzemi,Strasbourg
Duplexe Tchamba,Strasbourg
Mehdi Chahiri,Strasbourg
Mahamé Siby,Strasbourg
Lamine Koné,Strasbourg
Frédéric Guilbert,Strasbourg
Jean-Eudes Aholou,Strasbourg
Moritz Jenz,Lorient
Igor Silva,Lorient
Loris Mouyokolo,Lorient
Redwan Bourlès,Lorient
Maxime Pattier,Lorient
Quentin Lecoeuche,Lorient
Julien Ponceau,Lorient
Umut Bozok,Lorient
Samuel Loric,Lorient
Yoane Wissa,Lorient
Maxime Pattier,Lorient
Franklin Wadja,Lorient
Sylvain Marveaux,Lorient
Quentin Lecoeuche,Lorient
Julien Ponceau,Lorient
Pierre-Yves Hamel,Lorient
Umut Bozok,Lorient
Jonathan Delaplace,Lorient
Matthieu Saunier,Lorient
Trevoh Chalobah,Lorient
Andreaw Gravillon,Lorient
Tiago Ilori,Lorient
Marco Bizot,Brest
Lilian Brassier,Brest
Romain Del Castillo,Brest
Jere Uronen,Brest
Noé Sow,Brest
Grégoire Coudert,Brest
Youssouph Badji,Brest
Lucien Agoume,Brest
Guillaume Buon,Brest
Rafiki Saïd,Brest
Heriberto Tavares,Brest
Romain Perraud,Brest
Heriberto Tavares,Brest
Gaëtan Charbonnier,Brest
Idrissa Dioh,Brest
Mouez Hassen,Brest
Ferris N'Goma,Brest
Romain Philippoteaux,Brest
Ludovic Baal,Brest
Paul Lasne,Brest
Guillaume Buon,Brest
Bandiougou Fadiga,Brest
Jean Lucas,Brest
Lilian Brassier,Brest
Alban Lafont,Nantes
Rémy Descamps,Nantes
Willem Geubbels,Nantes
Osman Bukari,Nantes
Wylan Cyprien,Nantes
Gor Manvelyan,Nantes
Quentin Merlin,Nantes
Samuel Moutoussamy,Nantes
Élie Youan,Nantes
Molla Wagué,Nantes
Lucas Evangelista,Nantes
Alexandre Olliero,Nantes
Imrân Louza,Nantes
Abdoulaye Touré,Nantes
Lucas Evangelista,Nantes
Élie Youan,Nantes
Batista Mendy,Nantes
Alexandre Olliero,Nantes
Thomas Basila,Nantes
Bridge Ndilu,Nantes
Abdoul Kader Bamba,Nantes
Anthony Walongwa,Nantes
Alban Lafont,Nantes
Metinho,Troyes
Mama Baldé,Troyes
Renaud Ripart,Troyes
Giulian Biancone,Troyes
Rominigue Kouamé,Troyes
Gerson Rodrigues,Troyes
Mykola Kukharevych,Troyes
Adil Rami,Troyes
Yasser Larouci,Troyes
Philippe Sandler,Troyes
Youssouf Koné,Troyes
Patrick Roberts,Troyes
Nassim Chadli,Troyes
Jessy Moulin,Troyes
Xavier Chavalerin,Troyes
Issa Kaboré,Troyes
Erik Palmer-Brown,Troyes
Mahamadou Dembélé,Troyes
Terence Baya,Troyes
Stone Mambo,Troyes
Maxime Barthelmé,Troyes
Kemehlo Nguena,Troyes
Mahamadou Dembélé,Troyes
Rui Pires,Troyes
Dylan Saint-Louis,Troyes
Mykola Kukharevych,Troyes
Lenny Pintor,Troyes
Filip Krastev,Troyes
Alimami Gory,Troyes
Umut Bozok,Troyes
Rominigue Kouamé,Troyes
Elbasan Rashani,Clermont Foot
Cem Türkmen,Clermont Foot
Saîf-Eddine Khaoui,Clermont Foot
Oriol Busquets,Clermont Foot
Jean-Claude Billong,Clermont Foot
Salis Abdul Samed,Clermont Foot
Arial Mendy,Clermont Foot
Pierre-Yves Hamel,Clermont Foot
Julien Boyer,Clermont Foot
Muhammed Cham,Clermont Foot
Naël Jaby,Clermont Foot
Till Cissokho,Clermont Foot
Blankson Anoff,Clermont Foot
Brandon Baiye,Clermont Foot
Bryan Silva Teixeira,Clermont Foot
David Gomis,Clermont Foot
Muamer Aljic,Clermont Foot
Blankson Anoff,Clermont Foot
Baïla Diallo,Clermont Foot
Till Cissokho,Clermont Foot
Lorenzo Rajot,Clermont Foot
Driss Trichard,Clermont Foot
Cem Türkmen,Clermont Foot
Bryan Silva Teixeira,Clermont Foot
Brandon Baiye,Clermont Foot
Sofyan Chader,Clermont Foot
Muhammed Cham,Clermont Foot
Salis Abdul Samed,Clermont Foot
Joffrey Bazie,Lille
Camilo,Lyon
Danilo Barbosa,Nice
Paul Lasne,Brest
Álvaro Pereira,FC Groningen
Radamel Falcao,FC Groningen
Fernando Belluschi,FC Groningen
Sebastián Prediger,FC Groningen
Orlando Sá,FC Groningen
Maicon,FC Groningen
Diego Váleri,FC Groningen
Miguel Lopes,FC Groningen
Beto,FC Groningen
Silvestre Varela,FC Groningen
Jorge Chula,FC Groningen
Josué,FC Groningen
Tengarrinha,FC Groningen
Nelson Benítez,FC Groningen
João Pedro,FC Groningen
Hélder Barbosa,FC Groningen
Josué,FC Groningen
Bura,FC Groningen
Daniel Candeias,FC Groningen
Diogo Valente,FC Groningen
Paulo Machado,FC Groningen
Federico Scoppa,FC Groningen
Bruno Gama,FC Groningen
Stéphane Dasse,FC Groningen
Przemyslaw Kazmierczak,FC Groningen
Cláudio Pitbull,FC Groningen
Zequinha,FC Groningen
Vieirinha,FC Groningen
Nuno André Coelho,FC Groningen
Leandro Lima,FC Groningen
Bruno Vale,FC Groningen
Edson Henrique,FC Groningen
Wason Rentería,FC Groningen
João Paulo,FC Groningen
Jorge Monteiro,FC Groningen
Maxi Asís,FC Groningen
Pedro Moreira,FC Groningen
Nuno Coelho,FC Groningen
Steven Vitória,FC Groningen
Ivanildo,FC Groningen
Bruno Moraes,FC Groningen
Pelé,FC Groningen
Rui Pedro,FC Groningen
Paulo Ribeiro,FC Groningen
Ibson,FC Groningen
André Pinto,FC Groningen
Lisandro López,FC Groningen
Lucho González,FC Groningen
Aly Cissokho,FC Groningen
Ibson,FC Groningen
Paulo Machado,FC Groningen
João Paulo,FC Groningen
Przemyslaw Kazmierczak,FC Groningen
Vieirinha,FC Groningen
Bruno Gama,FC Groningen
Paulo Ribeiro,FC Groningen
Diogo Valente,FC Groningen
Tarik Sektioui,FC Groningen
Zequinha,FC Groningen
Stéphane Dasse,FC Groningen
Cláudio Pitbull,FC Groningen
Nuno Coelho,FC Groningen
João Pedro,FC Groningen
Adriano,FC Groningen
André Pinto,FC Groningen
Jorge Monteiro,FC Groningen
Josué,FC Groningen
Ivo Pinto,FC Groningen
Daniel Candeias,FC Groningen
Pedro Moreira,FC Groningen
Bruno Vale,FC Groningen
Rabiola,FC Groningen
Bura,FC Groningen
Hugo Ventura,FC Groningen
Pelé,FC Groningen
Hélder Barbosa,FC Groningen
Rui Pedro,FC Groningen
Ivanildo,FC Groningen
Jorge Chula,FC Groningen
Nelson Benítez,FC Groningen
Diogo Viana,FC Groningen
Leandro Lima,FC Groningen
Tengarrinha,FC Groningen
Steven Vitória,FC Groningen
Milan Stepanov,FC Groningen
Wason Rentería,FC Groningen
Pedro Emanuel,FC Groningen
Edson Henrique,FC Groningen
Maxi Asís,FC Groningen
Federico Scoppa,FC Groningen
Andrés Madrid,FC Groningen
Hugo Viana,SC Heerenveen
Ángelo Peña,SC Heerenveen
Paulão,SC Heerenveen
Adriano,SC Heerenveen
Tiago Pinto,SC Heerenveen
Peterson Joseph,SC Heerenveen
Fernando Alexandre,SC Heerenveen
Ney Santos,SC Heerenveen
Diogo Valente,SC Heerenveen
Rodrigo Possebon,SC Heerenveen
Osvaldo,SC Heerenveen
Dani Coelho,SC Heerenveen
Jahirsino Baylón,SC Heerenveen
Roland Linz,SC Heerenveen
Forbes,SC Heerenveen
Andrés Madrid,SC Heerenveen
Pawel Kieszek,SC Heerenveen
Diego Silva,SC Heerenveen
Ricardo Ferreira,SC Heerenveen
Pizzi,SC Heerenveen
Yazalde,SC Heerenveen
João Mendes,SC Heerenveen
Wender,SC Heerenveen
Anilton Júnior,SC Heerenveen
Rainford Kalaba,SC Heerenveen
Castanheira,SC Heerenveen
Palmeira,SC Heerenveen
Kazeem,SC Heerenveen
Philco,SC Heerenveen
Abdou,SC Heerenveen
Orlando Sá,SC Heerenveen
Luis Aguiar,SC Heerenveen
César Peixoto,SC Heerenveen
Frechaut,SC Heerenveen
Castanheira,SC Heerenveen
Paulo Jorge,SC Heerenveen
Nani,SC Heerenveen
Ricardo Ferreira,SC Heerenveen
Diego Silva,SC Heerenveen
João Mendes,SC Heerenveen
Fernando Alexandre,SC Heerenveen
Mário Felgueiras,SC Heerenveen
Forbes,SC Heerenveen
Abdou,SC Heerenveen
Roland Linz,SC Heerenveen
Jorginho,SC Heerenveen
Wender,SC Heerenveen
Jahirsino Baylón,SC Heerenveen
Philco,SC Heerenveen
Palmeira,SC Heerenveen
Dani Coelho,SC Heerenveen
Jahirsino Baylón,SC Heerenveen
Rainford Kalaba,SC Heerenveen
Stélvio Cruz,SC Heerenveen
Zé Manuel,SC Heerenveen
Pizzi,SC Heerenveen
Bruno Tiago,SC Heerenveen
Wason Rentería,SC Heerenveen
Luis Aguiar,SC Heerenveen
Edimar,SC Heerenveen
Rui Miguel,SC Freiburg
Milhazes,SC Freiburg
Kamani Hill,SC Freiburg
Alex,SC Freiburg
Leandro da Silva,SC Freiburg
Ramón David Mendieta,SC Freiburg
Tiago Alencar,SC Freiburg
David Mendieta,SC Freiburg
Jorge Gonçalves,SC Freiburg
Gustavo Lazzaretti,SC Freiburg
Vítor Bastos,SC Freiburg
Gonçalo,SC Freiburg
Paulo Henrique,SC Freiburg
Tiago Ronaldo,SC Freiburg
Felipe Conceição,SC Freiburg
Tiago Targino,SC Freiburg
Grégory Arnolin,SC Freiburg
Cícero,SC Freiburg
Wênio,SC Freiburg
Danilo Rocha,SC Freiburg
Nuno Santos,SC Freiburg
Fajardo,SC Freiburg
Tiago Ronaldo,SC Freiburg
Vítor Bastos,SC Freiburg
Gonçalo,SC Freiburg
Lucas Klysman,SC Freiburg
Paulo Henrique,SC Freiburg
Milhazes,SC Freiburg
Luís Filipe,SC Freiburg
Danielson,FC Köln
Evandro Roncatto,FC Köln
Leandrinho,FC Köln
Filipe Mendes,FC Köln
Baiano,FC Köln
António Filipe,FC Köln
Maykon,FC Köln
Leonel Olímpio,FC Köln
